family,tool,sp
RF00250,mafft,0.9686140350877191
RF00251,mafft,0.8582307160507348
RF00252,mafft,0.9164915585827114
RF00253,mafft,1.0
RF00254,mafft,0.9030269058295964
RF00257,mafft,0.970232796525586
RF00258,mafft,0.9543624161073826
RF00259,mafft,1.0
RF00261,mafft,0.9660071029934044
RF00262,mafft,0.8088235294117647
RF00264,mafft,0.8727672437482825
RF00270,mafft,0.7854875179864331
RF00271,mafft,0.9405109884161524
RF00272,mafft,0.9263480929416924
RF00274,mafft,0.9
RF00275,mafft,0.9918256130790192
RF00277,mafft,0.936336223143611
RF00278,mafft,0.911860814271836
RF00279,mafft,0.932378679395386
RF00281,mafft,0.9765658287175116
RF00282,mafft,0.9839357429718876
RF00283,mafft,0.9588188559322034
RF00285,mafft,1.0
RF00286,mafft,0.97603602998017
RF00287,mafft,0.9588799192734612
RF00290,mafft,1.0
RF00291,mafft,0.9203358591030104
RF00292,mafft,0.9205607476635514
RF00294,mafft,0.9277588168373152
RF00295,mafft,0.9315741024854248
RF00296,mafft,0.8243385387167247
RF00300,mafft,0.8212585034013605
RF00303,mafft,0.8356622114216282
RF00305,mafft,1.0
RF00306,mafft,1.0
RF00307,mafft,0.8901830282861897
RF00311,mafft,0.9138902701806728
RF00314,mafft,0.9587155963302753
RF00315,mafft,0.9440914866581956
RF00316,mafft,0.9960126656502872
RF00317,mafft,0.951532033426184
RF00318,mafft,0.9807692307692308
RF00320,mafft,0.9427207637231504
RF00321,mafft,0.8793290043290043
RF00324,mafft,0.7944595295481588
RF00325,mafft,0.9252528476530552
RF00326,mafft,0.8942307692307693
RF00327,mafft,0.9657794676806084
RF00330,mafft,0.9082751744765702
RF00331,mafft,0.9903381642512076
RF00333,mafft,0.8679290508149569
RF00334,mafft,0.8831030818278427
RF00337,mafft,0.949741315594974
RF00340,mafft,0.9871175523349436
RF00341,mafft,0.9932998324958124
RF00342,mafft,1.0
RF00343,mafft,0.6646764720159215
RF00349,mafft,0.928082191780822
RF00350,mafft,0.8163735946958778
RF00351,mafft,0.85
RF00352,mafft,0.8993399339933993
RF00353,mafft,0.6832597350461662
RF00355,mafft,0.977810650887574
RF00356,mafft,0.9133333333333332
RF00357,mafft,0.8079649292607247
RF00358,mafft,0.9338454972257788
RF00359,mafft,0.9200928381962864
RF00361,mafft,0.9812239221140472
RF00362,mafft,0.9809523809523808
RF00364,mafft,0.9669226225634968
RF00365,mafft,1.0
RF00366,mafft,1.0
RF00367,mafft,1.0
RF00369,mafft,0.8467741935483871
RF00370,mafft,0.9624413145539906
RF00372,mafft,0.9019607843137256
RF00373,mafft,0.7044539887670664
RF00374,mafft,0.9878740879128628
RF00376,mafft,0.9824721202132068
RF00377,mafft,0.9156522572606154
RF00378,mafft,0.8544729010731356
RF00379,mafft,0.7420111918366087
RF00380,mafft,0.8759539527208803
RF00381,mafft,0.9555103884372176
RF00382,mafft,1.0
RF00384,mafft,1.0
RF00386,mafft,0.961927557456192
RF00389,mafft,0.9890809356240944
RF00390,mafft,1.0
RF00391,mafft,0.7385688243878545
RF00392,mafft,0.8625760649087221
RF00394,mafft,0.9417915650052284
RF00397,mafft,0.9540304467182432
RF00398,mafft,0.9022516556291392
RF00399,mafft,0.9881889763779528
RF00402,mafft,0.9481178938072636
RF00403,mafft,0.9206336028691452
RF00406,mafft,0.966822262118492
RF00407,mafft,0.911533040378078
RF00408,mafft,0.9369666004352352
RF00409,mafft,0.9646395867574548
RF00410,mafft,0.896598972351358
RF00412,mafft,0.9429452582883576
RF00413,mafft,0.93023352793995
RF00414,mafft,0.956243173185086
RF00415,mafft,0.7920232052211748
RF00416,mafft,0.9319241192411925
RF00417,mafft,0.9496213368455712
RF00418,mafft,0.962598502371898
RF00419,mafft,0.9102694828841952
RF00421,mafft,0.95016077170418
RF00422,mafft,0.9703055427606326
RF00423,mafft,0.9708608141914942
RF00424,mafft,0.8827302187415609
RF00425,mafft,0.92170662394385
RF00427,mafft,0.9736468360422912
RF00430,mafft,0.6548013245033113
RF00431,mafft,0.969747179506274
RF00435,mafft,0.683145747257444
RF00436,mafft,0.9808429118773946
RF00437,mafft,0.9149606299212598
RF00438,mafft,0.9201887781856318
RF00439,mafft,0.9818181818181818
RF00442,mafft,0.8717387020153302
RF00443,mafft,0.96270207852194
RF00444,mafft,0.8467479674796748
RF00445,mafft,0.6978649453823237
RF00446,mafft,0.8954073445702092
RF00449,mafft,0.8277641345437488
RF00453,mafft,1.0
RF00454,mafft,0.9537602976348658
RF00456,mafft,0.8447124842777437
RF00459,mafft,0.7917398038203407
RF00460,mafft,0.9390889146986708
RF00463,mafft,0.9968
RF00464,mafft,0.9673394867633636
RF00467,mafft,1.0
RF00468,mafft,1.0
RF00470,mafft,0.8606291481757845
RF00473,mafft,0.9118279569892472
RF00474,mafft,0.9226260257913248
RF00475,mafft,0.7479369842460615
RF00476,mafft,0.9265587776226074
RF00477,mafft,0.7985347985347986
RF00478,mafft,0.8979843803835994
RF00480,mafft,0.9896763882138976
RF00481,mafft,1.0
RF00482,mafft,0.986125385405961
RF00484,mafft,0.9377713458755428
RF00486,mafft,0.9165413533834588
RF00488,mafft,0.5944392956441149
RF00489,mafft,0.691183879093199
RF00492,mafft,0.9639423076923076
RF00493,mafft,0.991827484376073
RF00495,mafft,0.8490144798111884
RF00498,mafft,1.0
RF00499,mafft,0.9439252336448598
RF00500,mafft,1.0
RF00501,mafft,0.9915433403805496
RF00502,mafft,0.859375
RF00505,mafft,1.0
RF00506,mafft,0.7864914920708416
RF00507,mafft,0.9747861859911228
RF00509,mafft,0.9025358324145536
RF00510,mafft,0.9726445195195196
RF00513,mafft,0.6822247446083995
RF00514,mafft,0.6284130503642699
RF00515,mafft,0.3551180660721297
RF00518,mafft,0.5301530153015301
RF00519,mafft,0.4639337310639293
RF00522,mafft,0.868837950261085
RF00523,mafft,0.8376044732891206
RF00524,mafft,0.7709103123950286
RF00525,mafft,0.7672454681119351
RF00528,mafft,0.8870327834621007
RF00529,mafft,0.9238420889027044
RF00530,mafft,0.9293131848456636
RF00534,mafft,0.5112340131351538
RF00535,mafft,0.9093058604965376
RF00536,mafft,0.9500480307396734
RF00538,mafft,0.8515126050420168
RF00539,mafft,0.9379407616361072
RF00540,mafft,0.9704238345905464
RF00541,mafft,0.978600201409869
RF00542,mafft,0.9635132333632784
RF00543,mafft,0.9115765797427426
RF00544,mafft,0.9084562284279888
RF00545,mafft,0.8176825621227775
RF00546,mafft,0.8902142731690182
RF00547,mafft,0.8925851397131868
RF00548,mafft,0.7247948948975739
RF00549,mafft,0.9746937521600552
RF00550,mafft,0.9893718452047112
RF00551,mafft,0.8311634072379293
RF00552,mafft,0.9423317023789438
RF00555,mafft,0.5572432432432433
RF00556,mafft,0.8372093023255814
RF00557,mafft,0.6107744175819733
RF00559,mafft,0.745977145522388
RF00561,mafft,0.9589712442666556
RF00562,mafft,0.969642661204784
RF00563,mafft,0.8887896075331638
RF00565,mafft,0.919886481213232
RF00566,mafft,0.8571289499815035
RF00567,mafft,0.8848416636824065
RF00568,mafft,0.9463173609495682
RF00571,mafft,0.981578720840148
RF00572,mafft,0.9873364876148064
RF00573,mafft,0.8553448275862069
RF00574,mafft,0.9914204003813156
RF00576,mafft,0.9754657670781262
RF00578,mafft,0.9557703573520796
RF00579,mafft,0.9903577168025712
RF00582,mafft,0.9324745278733207
RF00586,mafft,0.9213096712064932
RF00588,mafft,0.9588154689403168
RF00591,mafft,0.8927689850442864
RF00593,mafft,0.963558194288054
RF00594,mafft,0.931496062992126
RF00599,mafft,0.9197758513338762
RF00600,mafft,0.9202228516585126
RF00603,mafft,0.93566884687752
RF00606,mafft,0.9691593604951004
RF00609,mafft,0.7579851588965962
RF00610,mafft,0.9878033602986932
RF00612,mafft,0.848780487804878
RF00614,mafft,0.9487692182982518
RF00615,mafft,0.9970238095238096
RF00617,mafft,0.6998834117138478
RF00618,mafft,0.7318061649745727
RF00620,mafft,1.0
RF00621,mafft,0.92241587993222
RF00622,mafft,0.9660303622425972
RF00623,mafft,0.8145431945307644
RF00624,mafft,0.9010625501202888
RF00625,mafft,0.8573166368515206
RF00626,mafft,1.0
RF00627,mafft,0.8188225692769967
RF00628,mafft,0.9127517781363936
RF00630,mafft,0.9140651065249512
RF00634,mafft,0.8697085995311854
RF00637,mafft,0.8883601031132262
RF00638,mafft,0.8651226158038147
RF00640,mafft,1.0
RF00643,mafft,0.9150497228096244
RF00644,mafft,0.9258968821240636
RF00645,mafft,0.6992954977523217
RF00646,mafft,0.981505422135698
RF00648,mafft,0.7382159824907917
RF00650,mafft,0.9124243556219648
RF00651,mafft,0.9511497228565668
RF00652,mafft,0.9018561742803156
RF00653,mafft,0.9840214932126696
RF00654,mafft,0.8972426087979511
RF00655,mafft,0.9529018614729916
RF00656,mafft,0.9308614397180972
RF00657,mafft,0.8286200811170624
RF00659,mafft,0.997774321231205
RF00660,mafft,0.9867018336307783
RF00661,mafft,0.8395005809488174
RF00662,mafft,0.9203964388519792
RF00663,mafft,0.9913036572290832
RF00664,mafft,0.9954030327214684
RF00665,mafft,0.6933077870535104
RF00666,mafft,1.0
RF00667,mafft,0.8790385329008008
RF00669,mafft,0.9581736487379412
RF00670,mafft,1.0
RF00671,mafft,0.9418742947760056
RF00672,mafft,0.898203803827992
RF00673,mafft,0.9961953075459734
RF00674,mafft,0.9566927600576391
RF00675,mafft,0.985376218648446
RF00676,mafft,1.0
RF00677,mafft,0.7572493786246893
RF00678,mafft,1.0
RF00680,mafft,0.9866962305986696
RF00682,mafft,0.9797221503149538
RF00683,mafft,0.997560975609756
RF00684,mafft,0.934046072785198
RF00685,mafft,0.8132810781628041
RF00686,mafft,0.9421759247553791
RF00688,mafft,0.7285251215559158
RF00689,mafft,0.828381913303438
RF00690,mafft,0.769434628975265
RF00693,mafft,0.8877392653905846
RF00695,mafft,0.7964928472542686
RF00696,mafft,0.9875429553264604
RF00697,mafft,1.0
RF00698,mafft,0.9962891953738636
RF00699,mafft,1.0
RF00700,mafft,0.8097701840933702
RF00701,mafft,0.9576728000545864
RF00703,mafft,0.9778442195645508
RF00704,mafft,0.6792873051224945
RF00706,mafft,0.8412768520377434
RF00708,mafft,0.9984736153510684
RF00709,mafft,0.9974131069249138
RF00710,mafft,0.8707702771637477
RF00711,mafft,0.7492074188657283
RF00712,mafft,0.9530360873010156
RF00714,mafft,0.9491980240287856
RF00718,mafft,1.0
RF00720,mafft,0.8086120662707096
RF00721,mafft,0.8656447249774571
RF00722,mafft,0.9853703339237684
RF00723,mafft,0.964720194647202
RF00724,mafft,0.9287377994676131
RF00725,mafft,0.99247311827957
RF00726,mafft,0.6998907406552483
RF00729,mafft,0.840554133945116
RF00731,mafft,0.9459112773917692
RF00732,mafft,0.938389667491069
RF00733,mafft,1.0
RF00734,mafft,0.9923664122137404
RF00735,mafft,0.9956925115970842
RF00736,mafft,0.9925291718053316
RF00739,mafft,1.0
RF00740,mafft,0.9843081312410842
RF00741,mafft,1.0
RF00742,mafft,0.8189151737107789
RF00744,mafft,0.9819344080044468
RF00745,mafft,0.9895115842204132
RF00746,mafft,0.9005855562784646
RF00747,mafft,0.9640718562874252
RF00748,mafft,1.0
RF00749,mafft,0.9928864946994026
RF00751,mafft,0.899181824328893
RF00752,mafft,0.9146712276700876
RF00753,mafft,0.985420379070144
RF00754,mafft,0.8201754385964912
RF00755,mafft,0.9979075850043592
RF00757,mafft,0.8507312153303076
RF00761,mafft,1.0
RF00762,mafft,0.9816021464162514
RF00763,mafft,0.9957708573625528
RF00764,mafft,0.992046995029372
RF00765,mafft,0.971410814170292
RF00767,mafft,0.8160753532182103
RF00769,mafft,1.0
RF00771,mafft,0.9895964691046658
RF00774,mafft,0.9154929577464788
RF00776,mafft,1.0
RF00777,mafft,1.0
RF00778,mafft,0.6240786240786241
RF00779,mafft,0.5594310210444271
RF00780,mafft,0.8046511627906977
RF00781,mafft,1.0
RF00782,mafft,0.8015584183616513
RF00784,mafft,0.8619284167621959
RF00786,mafft,0.9219620958751392
RF00787,mafft,1.0
RF00788,mafft,0.978149386845039
RF00789,mafft,0.8889112903225806
RF00792,mafft,1.0
RF00793,mafft,1.0
RF00795,mafft,0.9027777777777778
RF00796,mafft,0.9221411192214112
RF00797,mafft,0.9776119402985076
RF00799,mafft,0.9907407407407408
RF00802,mafft,1.0
RF00803,mafft,1.0
RF00805,mafft,0.8767123287671232
RF00806,mafft,1.0
RF00807,mafft,0.9300662713637948
RF00808,mafft,0.945041816009558
RF00809,mafft,0.9090909090909092
RF00810,mafft,0.9863013698630136
RF00811,mafft,0.8966357874207703
RF00812,mafft,0.9390354868061874
RF00813,mafft,0.951900412492634
RF00814,mafft,0.8758981469809656
RF00815,mafft,0.9565217391304348
RF00817,mafft,0.9935064935064936
RF00818,mafft,0.9973244147157192
RF00819,mafft,0.8392282958199357
RF00820,mafft,0.9563636363636364
RF00822,mafft,0.8924440438636022
RF00823,mafft,1.0
RF00824,mafft,0.8382978723404255
RF00826,mafft,0.990990990990991
RF00828,mafft,0.9889380530973452
RF00829,mafft,1.0
RF00831,mafft,0.9550561797752808
RF00832,mafft,0.9648095204890408
RF00833,mafft,1.0
RF00835,mafft,0.9726027397260274
RF00836,mafft,0.9720670391061452
RF00837,mafft,0.9320066334991708
RF00839,mafft,1.0
RF00841,mafft,1.0
RF00844,mafft,0.9297418630751964
RF00846,mafft,0.902317880794702
RF00848,mafft,1.0
RF00853,mafft,1.0
RF00854,mafft,0.9561302239667512
RF00855,mafft,0.9624664879356568
RF00859,mafft,0.8824324324324324
RF00861,mafft,1.0
RF00862,mafft,1.0
RF00863,mafft,0.8860759493670886
RF00864,mafft,1.0
RF00865,mafft,0.5877616747181964
RF00866,mafft,1.0
RF00867,mafft,1.0
RF00868,mafft,1.0
RF00869,mafft,0.926829268292683
RF00872,mafft,1.0
RF00874,mafft,0.9518072289156626
RF00875,mafft,0.9906542056074766
RF00876,mafft,0.9763779527559056
RF00877,mafft,0.9937007874015747
RF00878,mafft,1.0
RF00879,mafft,0.9871878393051032
RF00890,mafft,0.9923664122137404
RF00891,mafft,1.0
RF00892,mafft,0.9812756408008696
RF00894,mafft,0.9736040609137055
RF00895,mafft,1.0
RF00896,mafft,0.7857142857142857
RF00897,mafft,1.0
RF00898,mafft,0.9733333333333334
RF00899,mafft,0.8722466960352423
RF00900,mafft,0.979381443298969
RF00901,mafft,0.9775967413441956
RF00902,mafft,1.0
RF00904,mafft,1.0
RF00905,mafft,0.9929328621908128
RF00906,mafft,0.9818587775607032
RF00907,mafft,1.0
RF00909,mafft,0.9823788546255506
RF00914,mafft,1.0
RF00915,mafft,1.0
RF00918,mafft,1.0
RF00920,mafft,0.905575791538246
RF00921,mafft,0.9811023622047244
RF00925,mafft,1.0
RF00926,mafft,1.0
RF00927,mafft,1.0
RF00928,mafft,0.997165131112686
RF00931,mafft,1.0
RF00933,mafft,0.9778807668000844
RF00935,mafft,1.0
RF00936,mafft,1.0
RF00937,mafft,0.9324009324009324
RF00939,mafft,0.9982247020035506
RF00942,mafft,1.0
RF00943,mafft,0.8863885238720981
RF00945,mafft,1.0
RF00947,mafft,0.9126039304610734
RF00948,mafft,0.942713567839196
RF00949,mafft,0.9925373134328358
RF00951,mafft,0.990773747116796
RF00952,mafft,0.9972189114024632
RF00953,mafft,0.958904109589041
RF00954,mafft,0.9807692307692308
RF00955,mafft,1.0
RF00957,mafft,1.0
RF00959,mafft,1.0
RF00961,mafft,0.9542857142857144
RF00962,mafft,0.9885057471264368
RF00964,mafft,1.0
RF00966,mafft,1.0
RF00967,mafft,0.9882352941176472
RF00969,mafft,1.0
RF00970,mafft,1.0
RF00971,mafft,1.0
RF00972,mafft,1.0
RF00973,mafft,1.0
RF00974,mafft,1.0
RF00975,mafft,1.0
RF00977,mafft,0.982608695652174
RF00978,mafft,0.956989247311828
RF00979,mafft,1.0
RF00981,mafft,0.906832298136646
RF00984,mafft,1.0
RF00985,mafft,1.0
RF00987,mafft,0.9923954372623576
RF00988,mafft,1.0
RF00989,mafft,1.0
RF00990,mafft,1.0
RF00992,mafft,1.0
RF00993,mafft,0.9864864864864864
RF00994,mafft,0.8784403669724771
RF00995,mafft,0.9776951672862454
RF00996,mafft,0.9165858389912708
RF00997,mafft,1.0
RF00998,mafft,0.9951807228915662
RF00999,mafft,1.0
RF01000,mafft,1.0
RF01001,mafft,1.0
RF01004,mafft,1.0
RF01005,mafft,0.6194690265486725
RF01007,mafft,1.0
RF01008,mafft,1.0
RF01009,mafft,1.0
RF01010,mafft,0.99674569967457
RF01011,mafft,1.0
RF01012,mafft,1.0
RF01013,mafft,1.0
RF01014,mafft,1.0
RF01015,mafft,0.9739175795513824
RF01016,mafft,0.8639889674194104
RF01018,mafft,1.0
RF01021,mafft,1.0
RF01022,mafft,1.0
RF01023,mafft,1.0
RF01025,mafft,1.0
RF01026,mafft,0.6951734539969834
RF01027,mafft,1.0
RF01028,mafft,1.0
RF01029,mafft,1.0
RF01030,mafft,1.0
RF01032,mafft,1.0
RF01034,mafft,1.0
RF01035,mafft,1.0
RF01036,mafft,1.0
RF01037,mafft,1.0
RF01038,mafft,1.0
RF01039,mafft,1.0
RF01041,mafft,1.0
RF01042,mafft,1.0
RF01043,mafft,0.8316831683168316
RF01044,mafft,1.0
RF01046,mafft,1.0
RF01047,mafft,1.0
RF01050,mafft,0.8888530824014695
RF01051,mafft,0.8722207448287578
RF01052,mafft,0.7681007345225603
RF01053,mafft,1.0
RF01054,mafft,0.8581641110650642
RF01055,mafft,0.7513069396120443
RF01057,mafft,0.8802431483957219
RF01061,mafft,0.991304347826087
RF01065,mafft,0.9483120465311506
RF01066,mafft,0.7554648526077098
RF01068,mafft,0.8257569995520962
RF01069,mafft,0.607315761161915
RF01070,mafft,0.86747215801639
RF01071,mafft,0.8441971236675542
RF01073,mafft,0.9421828908554571
RF01074,mafft,0.7341772151898734
RF01075,mafft,0.8842105263157894
RF01076,mafft,1.0
RF01077,mafft,0.9924242424242424
RF01080,mafft,1.0
RF01081,mafft,1.0
RF01082,mafft,1.0
RF01088,mafft,0.99009900990099
RF01090,mafft,1.0
RF01092,mafft,1.0
RF01093,mafft,1.0
RF01095,mafft,1.0
RF01097,mafft,1.0
RF01098,mafft,1.0
RF01099,mafft,1.0
RF01100,mafft,1.0
RF01101,mafft,1.0
RF01102,mafft,1.0
RF01105,mafft,1.0
RF01107,mafft,1.0
RF01108,mafft,1.0
RF01111,mafft,1.0
RF01113,mafft,1.0
RF01114,mafft,1.0
RF01116,mafft,0.7527850006842753
RF01119,mafft,0.9883040935672516
RF01120,mafft,0.9754601226993864
RF01124,mafft,0.9853479853479854
RF01125,mafft,1.0
RF01126,mafft,1.0
RF01128,mafft,0.936545240893067
RF01129,mafft,1.0
RF01131,mafft,0.9817351598173516
RF01132,mafft,0.6363636363636364
RF01133,mafft,0.8979238754325259
RF01135,mafft,1.0
RF01136,mafft,0.9325153374233128
RF01138,mafft,0.9636591478696742
RF01142,mafft,1.0
RF01143,mafft,1.0
RF01144,mafft,0.9588014981273408
RF01145,mafft,0.3939808481532147
RF01146,mafft,0.5272727272727272
RF01147,mafft,0.6232464929859719
RF01149,mafft,1.0
RF01150,mafft,0.8092189500640204
RF01152,mafft,0.816105082809823
RF01153,mafft,1.0
RF01155,mafft,0.935897435897436
RF01157,mafft,1.0
RF01158,mafft,0.9366197183098592
RF01160,mafft,1.0
RF01161,mafft,0.9794818032050322
RF01165,mafft,0.8581907090464548
RF01166,mafft,1.0
RF01167,mafft,1.0
RF01168,mafft,1.0
RF01169,mafft,0.9700739744451916
RF01170,mafft,0.8580615525953147
RF01171,mafft,0.9871794871794872
RF01175,mafft,0.9748837209302326
RF01177,mafft,0.8594791035735918
RF01179,mafft,0.6893317702227433
RF01180,mafft,0.8554216867469879
RF01183,mafft,0.9314931219823268
RF01186,mafft,0.9423496416329076
RF01188,mafft,0.7651180338471488
RF01189,mafft,1.0
RF01190,mafft,0.9771863117870724
RF01191,mafft,0.929433789256514
RF01193,mafft,0.8270676691729323
RF01194,mafft,1.0
RF01195,mafft,1.0
RF01196,mafft,0.867683226758485
RF01198,mafft,0.7261410788381742
RF01200,mafft,0.9081099895579534
RF01201,mafft,0.9152809520056742
RF01202,mafft,1.0
RF01203,mafft,0.6806666666666666
RF01205,mafft,1.0
RF01206,mafft,0.9802581624905088
RF01208,mafft,0.8205775161199887
RF01209,mafft,0.8732782369146006
RF01210,mafft,0.9595408589349492
RF01211,mafft,0.985058494404883
RF01212,mafft,1.0
RF01213,mafft,0.8602262837249782
RF01214,mafft,0.856981162583879
RF01216,mafft,1.0
RF01218,mafft,0.9106469002695418
RF01220,mafft,0.8950655840099938
RF01221,mafft,0.7426160337552743
RF01223,mafft,0.983739837398374
RF01224,mafft,0.8362265874828689
RF01225,mafft,0.9597295762261592
RF01226,mafft,0.895484685822545
RF01228,mafft,0.8330569375345495
RF01230,mafft,0.9404186795491144
RF01235,mafft,0.9727138643067846
RF01236,mafft,0.9759615384615384
RF01237,mafft,0.9051957295373666
RF01238,mafft,0.9483173076923076
RF01239,mafft,0.8195219123505976
RF01242,mafft,0.8079696394686907
RF01247,mafft,0.6600199401794616
RF01249,mafft,0.8325398714591764
RF01251,mafft,0.9087656529516994
RF01252,mafft,0.8668818466353677
RF01253,mafft,0.7959889349930843
RF01254,mafft,0.9739714525608733
RF01260,mafft,0.8555586359855836
RF01261,mafft,0.8681647940074907
RF01263,mafft,0.8480933527818295
RF01264,mafft,0.9322375041932236
RF01265,mafft,0.9320897697464297
RF01266,mafft,0.8596491228070176
RF01267,mafft,0.8261135304454121
RF01268,mafft,0.812703937350446
RF01269,mafft,0.9415887850467288
RF01271,mafft,0.986842105263158
RF01272,mafft,0.9121656246797172
RF01273,mafft,0.9907407407407408
RF01275,mafft,0.9895348837209302
RF01276,mafft,0.8977272727272727
RF01278,mafft,0.9914346895074948
RF01279,mafft,0.8783868935097668
RF01281,mafft,0.976
RF01283,mafft,0.6940024479804161
RF01285,mafft,0.8315262718932444
RF01286,mafft,0.9247058823529412
RF01288,mafft,0.8961424332344213
RF01289,mafft,0.8163265306122449
RF01290,mafft,0.7068903730249226
RF01294,mafft,0.8566605990402119
RF01295,mafft,0.8634455085113865
RF01296,mafft,0.6736027061415759
RF01298,mafft,1.0
RF01300,mafft,0.9169381107491856
